Date,Wind Speed,Temp.,Humi.,heatidx,Pres.,Prec.,Vis.,PM2.5,year,month_sin,month_cos,dayofweek_sin,dayofweek_cos,dayofyear_sin,dayofyear_cos,PM2.5_lag1,PM2.5_lag2,PM2.5_lag3,PM2.5_lag7,PM2.5_lag14,PM2.5_rollmean3,PM2.5_rollstd3,PM2.5_rollmean7,PM2.5_rollstd7,PM2.5_rollmean14,PM2.5_rollstd14,Wind Dir_sin,Wind Dir_cos
2023-06-22,3.3,31.6,59.8,36.1,1006.8,0.0,19671,18.0,2023,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.1797665857255624,-0.9837092937736097,16.3,14.6,12.1,12.1,16.2,14.333333333333334,2.1126602503317358,12.757142857142856,2.041124806618836,12.807142857142859,1.841598087663019,-0.3090169943749473,-0.9510565162951536
2023-06-23,3.8,32.6,49.3,35.4,1005.5,0.0,19900,17.4,2023,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.16280701293851715,-0.986657932891657,18.0,16.3,14.6,10.5,11.5,16.3,1.6999999999995765,13.6,2.8011902232213446,12.935714285714285,2.1359945054875693,-0.9563047559630354,0.2923717047227367
2023-06-24,4.5,32.2,58.3,37.1,1005.4,0.0,19969,11.0,2023,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.1457991969198751,-0.9893142039703663,17.4,18.0,16.3,11.0,12.4,17.23333333333333,0.8621678104243748,14.585714285714285,2.741914520567567,13.357142857142858,2.397021961875776,-0.798635510047293,0.6018150231520479
2023-06-25,4.2,32.0,57.7,36.4,1005.8,0.0,19915,12.3,2023,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.12874817745258132,-0.99167731989929,11.0,17.4,18.0,12.7,11.4,15.466666666666667,3.8798625405201963,14.585714285714285,2.741914520567567,13.257142857142858,2.4681710094457903,-0.7880107536067218,0.6156614753256585
2023-06-26,4.3,31.7,55.3,35.1,1006.0,0.0,19966,12.7,2023,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.11165900712169512,-0.993746580436178,12.3,11.0,17.4,12.1,13.3,13.566666666666668,3.3827996294979834,14.528571428571427,2.7914836471641724,13.321428571428571,2.427464194912652,-0.8290375725550416,0.559192903470747
2023-06-27,3.5,31.9,53.7,35.1,1006.5,0.0,19846,12.0,2023,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.09453674981719912,-0.9955213724144752,12.7,12.3,11.0,14.6,13.9,12.0,0.8888194417305794,14.614285714285714,2.712580918258341,13.278571428571428,2.4331614671606245,-0.913545457642601,-0.4067366430758001
2023-06-28,2.8,31.7,51.6,34.3,1006.6,0.6,19739,18.0,2023,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.07738647923346301,-0.9970011699250151,12.0,12.7,12.3,16.3,11.3,12.333333333333334,0.35118845842597846,14.242857142857142,2.8872461751978404,13.142857142857142,2.4487718383883887,-0.9135454576426011,0.40673664307579976
2023-06-29,3.3,31.8,53.7,34.9,1005.4,1.0,19330,19.8,2023,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.06021327736579302,-0.9981855344718586,18.0,12.0,12.7,18.0,12.1,14.233333333333334,3.2807519463275123,14.485714285714284,3.148771491354358,13.621428571428572,2.7024713963985127,-0.754709580222772,-0.6560590289905073
2023-06-30,3.5,31.4,63.0,36.5,1004.9,1.0,19707,13.5,2023,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.04302223300453059,-0.99907411510223,19.8,18.0,12.0,17.4,10.5,16.599999999999998,4.084115571332258,14.742857142857142,3.533580404659626,14.171428571428573,3.1202634433721093,-0.12186934340514731,-0.9925461516413221
2023-07-01,4.2,31.6,51.1,34.0,1005.9,0.0,19839,11.5,2023,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.02581844022713308,-0.9996666485105112,13.5,19.8,18.0,11.0,11.0,17.099999999999998,3.2449961479173832,14.185714285714287,3.3473514761324363,14.385714285714284,2.946929860786645,0.05233595624294381,-0.9986295347545738
2023-07-02,3.2,29.5,79.6,36.1,1006.9,16.6,19309,7.8,2023,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.008606996888688698,-0.9999629591162655,11.5,13.5,19.8,12.3,12.7,14.933333333333332,4.331666346030337,14.257142857142858,3.2725408797336506,14.421428571428569,2.905479854828385,0.10452846326765373,-0.9945218953682733
2023-07-03,2.8,30.5,43.6,30.8,1007.5,0.0,19915,9.7,2023,1.2246467991473532e-16,-1.0,0.0,1.0,-0.008606996888688009,-0.9999629591162655,7.8,11.5,13.5,12.7,12.1,10.933333333333332,2.8919428302322117,13.614285714285714,4.066705698486112,14.071428571428571,3.384450545436574,-0.32556815445715676,-0.9455185755993167
2023-07-04,0.9,27.8,65.6,29.8,1007.8,3.0,18035,18.4,2023,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-0.02581844022713239,-0.9996666485105112,9.7,7.8,11.5,12.0,14.6,9.666666666666666,1.8502252115165314,13.185714285714287,4.328752157157936,13.9,3.5487809391179113,0.9986295347545738,0.052335956242943966
2023-07-05,2.2,30.0,49.2,30.9,1007.7,0.0,19311,20.0,2023,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-0.04302223300453034,-0.99907411510223,18.4,9.7,7.8,18.0,16.3,11.966666666666667,5.651843357112047,14.1,4.696807426327389,14.171428571428573,3.746265539775032,-0.22495105434386534,0.9743700647852351
2023-07-06,3.0,32.0,51.8,34.8,1007.9,0.0,19955,16.4,2023,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-0.060213277365792774,-0.9981855344718586,20.0,18.4,9.7,19.8,18.0,16.03333333333333,5.542863279328826,14.385714285714286,5.023089544437033,14.435714285714285,4.027904044166317,-0.8910065241883678,-0.4539904997395469
2023-07-07,3.8,32.6,46.4,34.6,1007.1,0.0,19943,15.1,2023,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.07738647923346322,-0.9970011699250151,16.4,20.0,18.4,13.5,17.4,18.266666666666666,1.8036999011288135,13.900000000000002,4.55485089401078,14.321428571428571,3.9407493569758905,-0.5000000000000001,-0.8660254037844386
2023-07-08,2.9,30.1,59.0,32.8,1007.0,18.6,18836,11.1,2023,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,-0.09453674981719933,-0.9955213724144752,15.1,16.4,20.0,11.5,11.0,17.166666666666668,2.5383721817991947,14.12857142857143,4.571547617498009,14.157142857142857,3.8494183947737346,-0.22495105434386498,-0.9743700647852352
2023-07-09,2.0,28.2,79.1,32.5,1007.1,16.6,16509,11.9,2023,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-0.11165900712169444,-0.9937465804361781,11.1,15.1,16.4,7.8,12.3,14.199999999999998,2.7622454633863422,14.071428571428571,4.612199144918296,14.164285714285713,3.8431972152317724,0.8480480961564261,-0.5299192642332048
2023-07-10,3.1,29.4,57.3,31.4,1007.5,27.2,18496,12.2,2023,1.2246467991473532e-16,-1.0,0.0,1.0,-0.12874817745258066,-0.99167731989929,11.9,11.1,15.1,9.7,12.7,12.700000000000001,2.1166010488512734,14.657142857142857,3.8862394603087917,14.135714285714286,3.8595749353159476,0.20791169081775931,-0.9781476007338057
2023-07-11,2.6,29.8,41.8,29.6,1007.7,0.2,19759,10.8,2023,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-0.14579919691987442,-0.9893142039703664,12.2,11.9,11.1,18.4,12.0,11.733333333333333,0.568624070306178,15.014285714285716,3.444526368713974,14.099999999999998,3.876159876039146,-0.9876883405951377,-0.15643446504023104
2023-07-12,2.7,31.5,44.9,32.5,1007.7,0.0,17735,16.6,2023,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-0.16280701293851646,-0.9866579328916572,10.8,12.2,11.9,20.0,18.0,11.633333333333333,0.7371114795819939,13.928571428571429,3.396917370065358,14.014285714285714,3.9389294021555235,-0.587785252292473,-0.8090169943749475
2023-07-13,3.3,31.4,38.9,31.3,1007.3,4.6,19336,15.1,2023,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-0.17976658572556214,-0.9837092937736098,16.6,10.8,12.2,16.4,19.8,13.200000000000001,3.0265491900840398,13.442857142857141,2.5118765514109196,13.914285714285713,3.846648319862857,-0.9335804264972017,0.3583679495453004
2023-07-14,4.7,32.0,55.3,35.6,1006.8,0.0,19843,15.6,2023,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.19667288979357622,-0.9804691603616321,15.1,16.6,10.8,15.1,13.5,14.166666666666666,3.0105370506492304,13.257142857142856,2.295544338392975,13.578571428571427,3.481197532995901,-0.8090169943749476,0.5877852522924729
2023-07-15,4.3,31.8,61.9,37.2,1005.1,0.0,19618,20.3,2023,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,-0.2135209154397959,-0.9769384927771817,15.6,15.1,16.6,11.1,11.5,15.766666666666666,0.763762615825035,13.328571428571427,2.369046422589725,13.72857142857143,3.52254902710411,-0.891006524188368,0.45399049973954664
2023-07-16,4.6,31.2,63.0,36.0,1003.5,0.0,19873,17.2,2023,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-0.23030567023061196,-0.973118337233262,20.3,15.6,15.1,11.9,7.8,17.0,2.868797657555979,14.642857142857142,3.296896087159533,14.357142857142858,3.8629829617327793,-0.7313537016191703,0.6819983600624986
2023-07-17,4.3,30.8,57.2,33.7,1002.8,1.0,19815,11.0,2023,1.2246467991473532e-16,-1.0,0.0,1.0,-0.24702218048093527,-0.9690098257244063,17.2,20.3,15.6,12.2,9.7,17.7,2.3895606290694387,15.4,3.168069864550115,15.028571428571428,3.428035672426541,-0.4848096202463369,0.8746197071393959
2023-07-18,4.0,30.8,59.9,34.4,1003.2,0.0,19863,13.9,2023,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-0.2636654927280072,-0.9646141756912435,11.0,17.2,20.3,10.8,18.4,16.166666666666668,4.7353282181208876,15.228571428571428,3.3944632789860747,15.121428571428572,3.2873132755228665,-0.6427876096865396,0.7660444431189778
2023-07-19,3.7,31.1,56.1,34.1,1003.9,0.0,19867,16.4,2023,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-0.2802306751992161,-0.9599326896597445,13.9,11.0,17.2,16.6,20.0,14.033333333333333,3.1021497922137415,15.671428571428573,2.884275926303081,14.799999999999999,3.1596007537467874,-0.5591929034707466,0.8290375725550418
2023-07-20,2.0,29.5,53.8,30.8,1004.9,36.8,17255,23.6,2023,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-0.2967128192734901,-0.9549667548552553,16.4,13.9,11.0,15.1,16.4,13.766666666666666,2.7024680078276115,15.642857142857142,2.8745185932362696,14.542857142857143,2.8335121684565925,0.0697564737441253,0.9975640502598242
2023-07-21,3.0,29.4,64.8,32.5,1006.4,77.0,16758,18.8,2023,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.3131070409358267,-0.9497178427914317,23.6,16.4,13.9,15.6,15.1,17.96666666666667,5.036202272877062,16.857142857142858,4.12870324390046,15.057142857142859,3.713326165150528,-0.5150380749100542,-0.8571673007021123
2023-07-22,1.9,29.1,66.5,32.3,1007.3,2.8,17910,18.8,2023,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,-0.3294084822245302,-0.9441875088341994,18.8,23.6,16.4,20.3,11.1,19.6,3.6660605559645196,17.314285714285713,4.143440024677426,15.321428571428571,3.8459126297985815,0.15643446504023098,-0.9876883405951377
2023-07-23,2.2,28.5,70.3,31.8,1006.6,10.4,17293,12.3,2023,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-0.3456123126707333,-0.9383773917408642,18.8,18.8,23.6,17.2,11.9,20.400000000000002,2.7712812921100123,17.1,3.9995833116301416,15.871428571428572,3.7450333410097896,-0.5591929034707466,0.8290375725550418
2023-07-24,2.8,30.4,43.4,30.7,1006.1,0.2,19195,16.5,2023,1.2246467991473532e-16,-1.0,0.0,1.0,-0.3617137307297674,-0.9322892131745134,12.3,18.8,18.8,11.0,12.2,16.633333333333336,3.7527767497323863,16.400000000000002,4.389001405027925,15.9,3.7137996300699787,-0.9975640502598243,0.06975647374412522
2023-07-25,3.6,30.7,54.6,33.1,1006.7,0.0,19461,19.1,2023,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-0.37770796520396466,-0.9259247771938499,16.5,12.3,18.8,13.9,10.8,15.866666666666669,3.2959571194619497,17.185714285714287,3.699292081569872,16.20714285714286,3.558838247283775,-0.898794046299167,0.4383711467890774
2023-07-26,4.2,31.2,59.0,35.0,1006.5,0.0,19893,18.4,2023,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-0.39359027665646645,-0.9192859697186105,19.1,16.5,12.3,16.4,16.6,15.966666666666669,3.4312291286552004,17.928571428571427,3.442728707346034,16.8,3.268262299990404,-0.9271838545667874,0.37460659341591196
2023-07-27,6.1,32.1,55.6,35.9,1005.1,0.0,19895,13.7,2023,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-0.4093559588156211,-0.9123747579707274,18.4,19.1,16.5,23.6,15.1,18.000000000000004,1.3453624047069082,18.214285714285715,3.3770937068380853,16.928571428571427,3.295084584283461,-0.798635510047293,0.6018150231520479
2023-07-28,4.3,31.2,59.4,35.1,1003.7,0.0,19916,11.2,2023,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.42500033996955394,-0.9051931898913975,13.7,18.4,19.1,18.8,15.6,17.066666666666666,2.9365512652313805,16.8,2.7628487713476204,16.82857142857143,3.3751190455195315,-0.45399049973954697,0.8910065241883678
2023-07-29,3.2,31.1,62.2,35.6,1003.9,0.0,19970,15.2,2023,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,-0.4405187843504952,-0.8977433935342336,11.2,13.7,18.4,18.8,20.3,14.433333333333335,3.655589327773542,15.714285714285714,3.289087295603316,16.514285714285712,3.6886222449492174,-0.9612616959383188,0.2756373558169994
2023-07-30,4.1,30.6,64.1,34.9,1004.6,0.0,19979,13.9,2023,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-0.455906693508459,-0.8900275764346766,15.2,11.2,13.7,12.3,17.2,13.366666666666667,2.0207259421632955,15.2,2.9944392908640918,16.150000000000002,3.5346091068832086,-0.39073112848927355,-0.9205048534524404
2023-07-31,3.9,30.3,56.3,32.6,1005.9,0.2,19685,12.8,2023,1.2246467991473532e-16,-1.0,0.0,1.0,-0.47115950767386394,-0.8820480249558535,13.9,15.2,11.2,16.5,11.0,13.433333333333335,2.040424792373329,15.428571428571429,2.790289283518508,15.914285714285713,3.5690673513177025,-0.22495105434386498,-0.9743700647852352
2023-08-01,4.3,30.9,53.9,33.2,1006.0,3.0,19689,14.2,2023,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.4862727071086902,-0.8738071036110807,12.8,13.9,15.2,19.1,13.9,13.966666666666669,1.201388086062028,14.9,2.901723625710076,16.04285714285714,3.4071676226436813,-0.12186934340514731,-0.9925461516413221
2023-08-02,3.4,30.2,33.6,29.3,1006.4,1.6,17640,18.3,2023,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.5012418134457756,-0.8653072543632061,14.2,12.8,13.9,18.4,16.4,13.633333333333335,0.7371114795821314,14.200000000000001,2.2338307903697943,16.064285714285713,3.393570196904562,-0.2419218955996675,-0.9702957262759965
2023-08-03,2.3,28.9,61.2,31.1,1007.2,33.8,17992,18.4,2023,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.5160623910158526,-0.8565509959010037,18.3,14.2,12.8,13.7,23.6,15.100000000000001,2.858321185591035,14.185714285714285,2.2025958711104305,16.2,3.4456215248207203,0.7547095802227721,-0.6560590289905072
2023-08-04,2.6,29.9,37.7,29.4,1009.2,1.0,17947,18.7,2023,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.5307300481619331,-0.8475409228928312,18.4,18.3,14.2,11.2,18.8,16.966666666666665,2.3965252624022177,14.857142857142858,2.6918748998039472,15.828571428571427,2.8077991850801,-0.8571673007021121,-0.5150380749100544
2023-08-05,3.8,30.9,41.5,31.0,1009.0,0.0,17768,16.7,2023,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.5452404385406507,-0.8382797052177745,18.7,18.4,18.3,15.2,18.8,18.46666666666667,0.20816659994374362,15.928571428571429,2.477710156384616,15.821428571428571,2.79977432371548,-0.34202014332566866,-0.9396926207859084
2023-08-06,3.4,30.7,48.2,31.9,1007.2,0.0,17773,14.5,2023,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-0.5595892624101763,-0.828770087174504,16.7,18.7,18.4,13.9,12.3,17.933333333333334,1.078579312490324,16.142857142857142,2.4690464710479425,15.671428571428569,2.6816839059495425,-0.4226182617406993,-0.90630778703665
2023-08-07,3.2,30.7,46.9,31.6,1006.3,0.0,17778,13.8,2023,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.5737722679043243,-0.8190148866680802,14.5,16.7,18.7,12.8,16.5,16.633333333333333,2.100793500878181,16.228571428571428,2.3872678146893,15.828571428571431,2.529040125431814,-0.052335956242943564,-0.9986295347545738
2023-08-08,3.4,31.0,54.9,33.6,1007.5,0.0,17758,13.3,2023,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.5877852522924734,-0.8090169943749472,13.8,14.5,16.7,14.2,19.1,15.0,1.5132745950416762,16.37142857142857,2.167728677452832,15.635714285714286,2.576403916868893,-0.6156614753256582,-0.788010753606722
2023-08-09,3.2,30.4,49.5,31.6,1008.5,0.0,17767,15.8,2023,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.6016240632249227,-0.7987793728863648,13.3,13.8,14.5,18.3,18.4,13.866666666666667,0.6027713773328981,16.24285714285714,2.337988553478028,15.221428571428572,2.4391608176800825,-0.6691306063588582,-0.7431448254773942
2023-08-10,3.5,31.6,46.4,32.8,1007.8,0.0,17749,17.5,2023,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.6152845999633277,-0.7883050558305253,15.8,13.3,13.8,18.4,13.7,14.300000000000002,1.3228756555317278,15.885714285714286,2.155170968801726,15.035714285714286,2.2717689288161242,-0.6691306063588582,-0.7431448254773942
2023-08-11,3.3,31.5,52.5,34.0,1006.4,0.0,17759,15.6,2023,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.6287628145958345,-0.7775971469736268,17.5,15.8,13.3,18.7,11.2,15.533333333333333,2.112660250331776,15.757142857142858,2.001547020730306,15.307142857142855,2.326259554839868,-0.7193398003386512,-0.6946583704589973
2023-08-12,2.9,30.3,46.7,31.0,1006.0,16.6,17767,19.7,2023,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.6420547132365636,-0.7666588193001592,15.6,17.5,15.8,16.7,15.2,16.3,1.0440306508904083,15.314285714285715,1.5290831364249624,15.621428571428572,2.003527109654649,-0.961261695938319,-0.2756373558169989
2023-08-13,3.1,31.4,39.1,31.3,1005.8,0.2,17748,16.8,2023,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-0.655156357209085,-0.7554933140726804,19.7,15.6,17.5,14.5,13.9,17.599999999999998,2.051828452868014,15.742857142857144,2.2381965529255243,15.942857142857141,2.2734975717584147,-0.7431448254773944,-0.6691306063588581
2023-08-14,2.9,30.9,44.6,31.5,1005.9,12.8,17780,18.7,2023,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.6680638642135333,-0.7441039398713608,16.8,19.7,15.6,13.8,12.8,17.366666666666664,2.107921567168016,16.071428571428573,2.193713963210515,16.150000000000002,2.2041045626460423,-0.882947592858927,-0.46947156278589075
2023-08-15,2.7,30.2,42.0,30.1,1006.7,0.2,17755,17.3,2023,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.6807734094770159,-0.7324940716135792,18.7,16.8,19.7,13.3,14.2,18.4,1.4730919862652219,16.771428571428572,2.1289389264102123,16.571428571428573,2.0745448329058584,-0.4067366430758002,-0.9135454576426009
2023-08-16,2.7,30.5,49.3,31.7,1007.0,0.0,17760,15.8,2023,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.6932812268869771,-0.7206671495538615,17.3,18.7,16.8,15.8,18.3,17.599999999999998,0.9848857801789749,17.34285714285714,1.479703960097232,16.792857142857144,1.9644785120168489,-0.6819983600624984,-0.7313537016191706
2023-08-17,3.2,29.3,48.8,29.9,1007.0,22.2,17760,17.4,2023,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.7055836101071774,-0.70862667826446,15.8,17.3,18.7,17.5,18.4,17.26666666666667,1.450287327853364,17.342857142857145,1.479703960097232,16.614285714285714,1.930267874139285,-0.9902680687415704,0.13917310096006547
2023-08-18,4.6,31.6,52.1,34.1,1005.8,0.0,17758,17.4,2023,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.7176769136759615,-0.6963762255968726,17.4,15.8,17.3,15.6,18.7,16.833333333333332,0.8962886439825132,17.32857142857143,1.478416140914969,16.54285714285714,1.8768690318286725,-0.9205048534524405,0.3907311284892735
2023-08-19,4.0,32.5,56.9,37.2,1004.6,0.0,17758,18.5,2023,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.7295575540864876,-0.6839194216246105,17.4,17.4,15.8,19.7,16.7,16.866666666666667,0.9237604307026874,17.585714285714285,1.2694205652313004,16.45,1.7921838847962066,-0.8386705679454243,0.5446390350150266
2023-08-20,2.8,29.3,78.9,35.4,1004.8,6.8,17753,18.3,2023,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-0.7412220108485957,-0.6712599575675315,18.5,17.4,17.4,16.8,14.5,17.766666666666666,0.6350852961076187,17.414285714285715,0.9856107606109938,16.57857142857143,1.8741884690666921,0.39073112848927377,-0.9205048534524404
2023-08-21,2.7,29.3,81.1,36.0,1006.2,4.4,17763,12.8,2023,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.7526668275320083,-0.6584015846980489,18.3,18.5,17.4,18.7,13.8,18.066666666666666,0.5859465277072047,17.62857142857143,0.9928314487957476,16.85,1.8245125797994,0.2756373558169992,-0.9612616959383189
2023-08-22,2.7,29.7,87.3,38.7,1006.7,6.4,17766,14.8,2023,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.7638886127905429,-0.64534811322955,12.8,18.3,18.5,17.3,13.3,16.533333333333335,3.2347076117219595,16.785714285714285,1.9625056869808755,16.77857142857143,1.9671058676404811,-0.46947156278589086,-0.8829475928589269
2023-08-23,2.3,28.7,88.9,35.7,1006.2,7.4,17764,14.7,2023,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.7748840413670406,-0.6321034111873488,14.8,12.8,18.3,15.8,15.8,15.300000000000002,2.7838821814147483,16.428571428571427,2.077429730633036,16.885714285714286,1.796516776284773,-0.29237170472273716,0.9563047559630353
2023-08-24,2.6,28.9,91.3,37.2,1006.7,2.2,17770,15.4,2023,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.7856498550787144,-0.6186714032625032,14.7,14.8,12.8,17.4,17.5,14.1,1.1269427669577663,16.27142857142857,2.172336902750447,16.807142857142857,1.870197145393361,-0.9659258262890683,-0.25881904510252063
2023-08-25,2.7,29.2,88.9,37.5,1007.2,2.4,17759,17.0,2023,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.7961828637826154,-0.6050560696488494,15.4,14.7,14.8,17.4,15.6,14.966666666666667,0.37859388971804697,15.985714285714286,2.130280553847091,16.65714285714286,1.8944105174938555,-0.40673664307580015,0.913545457642601
2023-08-26,3.4,30.4,83.3,39.9,1006.9,0.2,17760,17.8,2023,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.8064799463209447,-0.5912614448635782,17.0,15.4,14.7,18.5,19.7,15.699999999999998,1.1789826122545553,15.928571428571429,2.091023900481482,16.757142857142856,1.8711223640101733,-0.8480480961564261,0.5299192642332047
2023-08-27,3.6,31.4,75.3,40.3,1005.5,0.0,17764,15.8,2023,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-0.8165380514459157,-0.5772916165517278,17.8,17.0,15.4,18.3,16.8,16.73333333333333,1.2220201853210138,15.828571428571427,1.9601992124232697,16.62142857142857,1.7025675504180138,-0.7431448254773946,0.6691306063588578
2023-08-28,3.0,30.9,79.1,40.3,1004.6,0.0,17762,16.2,2023,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.8263541987239094,-0.5631507242749187,15.8,17.8,17.0,12.8,18.7,16.866666666666664,1.0066445913687792,15.471428571428572,1.6357610723202196,16.55,1.7154277331594143,-0.9659258262890683,-0.25881904510252063
2023-08-29,3.0,30.6,82.3,40.3,1004.6,0.0,17770,13.9,2023,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.8359254794186365,-0.5488429582847199,16.2,15.8,17.8,14.8,17.3,16.599999999999998,1.0583005244252026,15.957142857142857,1.1399665826363705,16.37142857142857,1.600686665839995,-0.13917310096006552,-0.9902680687415703
2023-08-30,2.9,30.6,87.4,41.9,1005.5,2.0,17698,10.3,2023,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.8452490573530634,-0.5343725582809785,13.9,16.2,15.8,14.7,15.8,15.299999999999999,1.2288205727438555,15.828571428571427,1.3275469680522818,16.128571428571426,1.7035838113218804,0.19080899537654497,-0.981627183447664
2023-08-31,2.7,29.1,82.0,35.5,1005.8,49.6,15755,19.9,2023,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.8543221697498269,-0.5197438121555157,10.3,13.9,16.2,15.4,17.4,13.466666666666667,2.9737742572918497,15.200000000000001,2.4866309202085617,15.735714285714286,2.311046097751901,-0.45399049973954697,0.8910065241883678
2023-09-01,2.9,30.7,84.7,41.4,1004.8,0.0,19901,19.3,2023,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.8631421280499115,-0.5049610547215202,19.9,10.3,13.9,17.0,17.4,14.699999999999998,4.849742261192699,15.842857142857142,3.062056576256279,15.914285714285715,2.5352460487046877,-0.9659258262890684,0.2588190451025203
2023-09-02,3.1,31.0,80.4,40.9,1003.5,0.0,19911,21.8,2023,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.8717063187093217,-0.4900286664290594,19.3,19.9,10.3,17.8,18.5,16.5,5.377731863899375,16.17142857142857,3.3194950849566593,16.05,2.668260741497273,-0.7880107536067218,0.6156614753256585
2023-09-03,3.2,30.7,85.0,41.6,1002.3,3.0,19786,14.8,2023,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-0.8800122039735356,-0.4749510720670502,21.8,19.3,19.9,15.8,18.3,20.333333333333332,1.3051181300297527,16.74285714285714,3.9339789623476884,16.285714285714285,3.023461374206532,-0.7880107536067221,-0.6156614753256581
